CBSA Code,Metro Division Code,CSA Code,CBSA Title,Level of CBSA,"Status, 1=metro 2=micro",Metropolitan Division Title,CSA Title,Component Name,State,FIPS
35620,35644,408,"New York-Northern New Jersey-Long Island, NY-NJ-PA",Metropolitan Statistical Area,1,"New York-Wayne-White Plains, NY-NJ","New York-Newark-Bridgeport, NY-NJ-CT-PA",Hudson County,New Jersey,34017
35620,35084,408,"New York-Northern New Jersey-Long Island, NY-NJ-PA",Metropolitan Statistical Area,1,"Newark-Union, NJ-PA","New York-Newark-Bridgeport, NY-NJ-CT-PA",Hunterdon County,New Jersey,34019
35620,20764,408,"New York-Northern New Jersey-Long Island, NY-NJ-PA",Metropolitan Statistical Area,1,"Edison, NJ","New York-Newark-Bridgeport, NY-NJ-CT-PA",Middlesex County,New Jersey,34023
35620,20764,408,"New York-Northern New Jersey-Long Island, NY-NJ-PA",Metropolitan Statistical Area,1,"Edison, NJ","New York-Newark-Bridgeport, NY-NJ-CT-PA",Monmouth County,New Jersey,34025
35620,35084,408,"New York-Northern New Jersey-Long Island, NY-NJ-PA",Metropolitan Statistical Area,1,"Newark-Union, NJ-PA","New York-Newark-Bridgeport, NY-NJ-CT-PA",Morris County,New Jersey,34027
35620,20764,408,"New York-Northern New Jersey-Long Island, NY-NJ-PA",Metropolitan Statistical Area,1,"Edison, NJ","New York-Newark-Bridgeport, NY-NJ-CT-PA",Ocean County,New Jersey,34029
35620,35644,408,"New York-Northern New Jersey-Long Island, NY-NJ-PA",Metropolitan Statistical Area,1,"New York-Wayne-White Plains, NY-NJ","New York-Newark-Bridgeport, NY-NJ-CT-PA",Passaic County,New Jersey,34031
35620,20764,408,"New York-Northern New Jersey-Long Island, NY-NJ-PA",Metropolitan Statistical Area,1,"Edison, NJ","New York-Newark-Bridgeport, NY-NJ-CT-PA",Somerset County,New Jersey,34035
35620,35084,408,"New York-Northern New Jersey-Long Island, NY-NJ-PA",Metropolitan Statistical Area,1,"Newark-Union, NJ-PA","New York-Newark-Bridgeport, NY-NJ-CT-PA",Sussex County,New Jersey,34037
35620,35084,408,"New York-Northern New Jersey-Long Island, NY-NJ-PA",Metropolitan Statistical Area,1,"Newark-Union, NJ-PA","New York-Newark-Bridgeport, NY-NJ-CT-PA",Union County,New Jersey,34039
35620,35644,408,"New York-Northern New Jersey-Long Island, NY-NJ-PA",Metropolitan Statistical Area,1,"New York-Wayne-White Plains, NY-NJ","New York-Newark-Bridgeport, NY-NJ-CT-PA",Bronx County,New York,36005
35620,35644,408,"New York-Northern New Jersey-Long Island, NY-NJ-PA",Metropolitan Statistical Area,1,"New York-Wayne-White Plains, NY-NJ","New York-Newark-Bridgeport, NY-NJ-CT-PA",Kings County,New York,36047
35620,35004,408,"New York-Northern New Jersey-Long Island, NY-NJ-PA",Metropolitan Statistical Area,1,"Nassau-Suffolk, NY","New York-Newark-Bridgeport, NY-NJ-CT-PA",Nassau County,New York,36059
35620,35644,408,"New York-Northern New Jersey-Long Island, NY-NJ-PA",Metropolitan Statistical Area,1,"New York-Wayne-White Plains, NY-NJ","New York-Newark-Bridgeport, NY-NJ-CT-PA",New York County,New York,36061
35620,35644,408,"New York-Northern New Jersey-Long Island, NY-NJ-PA",Metropolitan Statistical Area,1,"New York-Wayne-White Plains, NY-NJ","New York-Newark-Bridgeport, NY-NJ-CT-PA",Putnam County,New York,36079
35620,35644,408,"New York-Northern New Jersey-Long Island, NY-NJ-PA",Metropolitan Statistical Area,1,"New York-Wayne-White Plains, NY-NJ","New York-Newark-Bridgeport, NY-NJ-CT-PA",Queens County,New York,36081
35620,35644,408,"New York-Northern New Jersey-Long Island, NY-NJ-PA",Metropolitan Statistical Area,1,"New York-Wayne-White Plains, NY-NJ","New York-Newark-Bridgeport, NY-NJ-CT-PA",Richmond County,New York,36085
35620,35644,408,"New York-Northern New Jersey-Long Island, NY-NJ-PA",Metropolitan Statistical Area,1,"New York-Wayne-White Plains, NY-NJ","New York-Newark-Bridgeport, NY-NJ-CT-PA",Rockland County,New York,36087
35620,35004,408,"New York-Northern New Jersey-Long Island, NY-NJ-PA",Metropolitan Statistical Area,1,"Nassau-Suffolk, NY","New York-Newark-Bridgeport, NY-NJ-CT-PA",Suffolk County,New York,36103
35620,35644,408,"New York-Northern New Jersey-Long Island, NY-NJ-PA",Metropolitan Statistical Area,1,"New York-Wayne-White Plains, NY-NJ","New York-Newark-Bridgeport, NY-NJ-CT-PA",Westchester County,New York,36119
35620,35084,408,"New York-Northern New Jersey-Long Island, NY-NJ-PA",Metropolitan Statistical Area,1,"Newark-Union, NJ-PA","New York-Newark-Bridgeport, NY-NJ-CT-PA",Pike County,Pennsylvania,42103
35660,,,"Niles-Benton Harbor, MI ",Metropolitan Statistical Area,1,,,Berrien County,Michigan,26021
35700,,,"Nogales, AZ ",Micropolitan Statistical Area,2,,,Santa Cruz County,Arizona,4023
35740,,,"Norfolk, NE ",Micropolitan Statistical Area,2,,,Madison County,Nebraska,31119
35740,,,"Norfolk, NE ",Micropolitan Statistical Area,2,,,Pierce County,Nebraska,31139
35740,,,"Norfolk, NE ",Micropolitan Statistical Area,2,,,Stanton County,Nebraska,31167
35820,,,"North Platte, NE ",Micropolitan Statistical Area,2,,,Lincoln County,Nebraska,31111
35820,,,"North Platte, NE ",Micropolitan Statistical Area,2,,,Logan County,Nebraska,31113
35820,,,"North Platte, NE ",Micropolitan Statistical Area,2,,,McPherson County,Nebraska,31117
35860,,294,"North Vernon, IN ",Micropolitan Statistical Area,2,,"Indianapolis-Anderson-Columbus, IN",Jennings County,Indiana,18079
35900,,,"North Wilkesboro, NC ",Micropolitan Statistical Area,2,,,Wilkes County,North Carolina,37193
35940,,,"Norwalk, OH ",Micropolitan Statistical Area,2,,,Huron County,Ohio,39077
35980,,,"Norwich-New London, CT ",Metropolitan Statistical Area,1,,,New London County,Connecticut,9011
36020,,500,"Oak Harbor, WA ",Micropolitan Statistical Area,2,,"Seattle-Tacoma-Olympia, WA",Island County,Washington,53029
36060,,138,"Oak Hill, WV ",Micropolitan Statistical Area,2,,"Beckley-Oak Hill, WV",Fayette County,West Virginia,54019
36100,,,"Ocala, FL ",Metropolitan Statistical Area,1,,,Marion County,Florida,12083
36140,,,"Ocean City, NJ ",Metropolitan Statistical Area,1,,,Cape May County,New Jersey,34009
36180,,480,"Ocean Pines, MD ",Micropolitan Statistical Area,2,,"Salisbury-Ocean Pines, MD",Worcester County,Maryland,24047
36220,,,"Odessa, TX ",Metropolitan Statistical Area,1,,,Ector County,Texas,48135
36260,,482,"Ogden-Clearfield, UT ",Metropolitan Statistical Area,1,,"Salt Lake City-Ogden-Clearfield, UT",Davis County,Utah,49011
36260,,482,"Ogden-Clearfield, UT ",Metropolitan Statistical Area,1,,"Salt Lake City-Ogden-Clearfield, UT",Morgan County,Utah,49029
36260,,482,"Ogden-Clearfield, UT ",Metropolitan Statistical Area,1,,"Salt Lake City-Ogden-Clearfield, UT",Weber County,Utah,49057
36300,,,"Ogdensburg-Massena, NY ",Micropolitan Statistical Area,2,,,St. Lawrence County,New York,36089
36340,,,"Oil City, PA ",Micropolitan Statistical Area,2,,,Venango County,Pennsylvania,42121
36380,,,"Okeechobee, FL ",Micropolitan Statistical Area,2,,,Okeechobee County,Florida,12093
36420,,416,"Oklahoma City, OK ",Metropolitan Statistical Area,1,,"Oklahoma City-Shawnee, OK",Canadian County,Oklahoma,40017
36420,,416,"Oklahoma City, OK ",Metropolitan Statistical Area,1,,"Oklahoma City-Shawnee, OK",Cleveland County,Oklahoma,40027
36420,,416,"Oklahoma City, OK ",Metropolitan Statistical Area,1,,"Oklahoma City-Shawnee, OK",Grady County,Oklahoma,40051
36420,,416,"Oklahoma City, OK ",Metropolitan Statistical Area,1,,"Oklahoma City-Shawnee, OK",Lincoln County,Oklahoma,40081
36420,,416,"Oklahoma City, OK ",Metropolitan Statistical Area,1,,"Oklahoma City-Shawnee, OK",Logan County,Oklahoma,40083
36420,,416,"Oklahoma City, OK ",Metropolitan Statistical Area,1,,"Oklahoma City-Shawnee, OK",McClain County,Oklahoma,40087
36420,,416,"Oklahoma City, OK ",Metropolitan Statistical Area,1,,"Oklahoma City-Shawnee, OK",Oklahoma County,Oklahoma,40109
36460,,,"Olean, NY ",Micropolitan Statistical Area,2,,,Cattaraugus County,New York,36009
36500,,500,"Olympia, WA ",Metropolitan Statistical Area,1,,"Seattle-Tacoma-Olympia, WA",Thurston County,Washington,53067
36540,,420,"Omaha-Council Bluffs, NE-IA ",Metropolitan Statistical Area,1,,"Omaha-Council Bluffs-Fremont, NE-IA",Harrison County,Iowa,19085
36540,,420,"Omaha-Council Bluffs, NE-IA ",Metropolitan Statistical Area,1,,"Omaha-Council Bluffs-Fremont, NE-IA",Mills County,Iowa,19129
36540,,420,"Omaha-Council Bluffs, NE-IA ",Metropolitan Statistical Area,1,,"Omaha-Council Bluffs-Fremont, NE-IA",Pottawattamie County,Iowa,19155
36540,,420,"Omaha-Council Bluffs, NE-IA ",Metropolitan Statistical Area,1,,"Omaha-Council Bluffs-Fremont, NE-IA",Cass County,Nebraska,31025
36540,,420,"Omaha-Council Bluffs, NE-IA ",Metropolitan Statistical Area,1,,"Omaha-Council Bluffs-Fremont, NE-IA",Douglas County,Nebraska,31055
36540,,420,"Omaha-Council Bluffs, NE-IA ",Metropolitan Statistical Area,1,,"Omaha-Council Bluffs-Fremont, NE-IA",Sarpy County,Nebraska,31153
36540,,420,"Omaha-Council Bluffs, NE-IA ",Metropolitan Statistical Area,1,,"Omaha-Council Bluffs-Fremont, NE-IA",Saunders County,Nebraska,31155
36540,,420,"Omaha-Council Bluffs, NE-IA ",Metropolitan Statistical Area,1,,"Omaha-Council Bluffs-Fremont, NE-IA",Washington County,Nebraska,31177
36580,,,"Oneonta, NY ",Micropolitan Statistical Area,2,,,Otsego County,New York,36077
36620,,,"Ontario, OR-ID ",Micropolitan Statistical Area,2,,,Payette County,Idaho,16075
36620,,,"Ontario, OR-ID ",Micropolitan Statistical Area,2,,,Malheur County,Oregon,41045
36660,,318,"Opelousas-Eunice, LA ",Micropolitan Statistical Area,2,,"Lafayette-Acadiana, LA",St. Landry Parish,Louisiana,22097
36700,,,"Orangeburg, SC ",Micropolitan Statistical Area,2,,,Orangeburg County,South Carolina,45075
36740,,422,"Orlando, FL ",Metropolitan Statistical Area,1,,"Orlando-The Villages, FL",Lake County,Florida,12069
36740,,422,"Orlando, FL ",Metropolitan Statistical Area,1,,"Orlando-The Villages, FL",Orange County,Florida,12095
36740,,422,"Orlando, FL ",Metropolitan Statistical Area,1,,"Orlando-The Villages, FL",Osceola County,Florida,12097
36740,,422,"Orlando, FL ",Metropolitan Statistical Area,1,,"Orlando-The Villages, FL",Seminole County,Florida,12117
36780,,118,"Oshkosh-Neenah, WI ",Metropolitan Statistical Area,1,,"Appleton-Oshkosh-Neenah, WI",Winnebago County,Wisconsin,55139
36820,,,"Oskaloosa, IA ",Micropolitan Statistical Area,2,,,Mahaska County,Iowa,19123
36860,,,"Ottawa-Streator, IL ",Micropolitan Statistical Area,2,,,Bureau County,Illinois,17011
36860,,,"Ottawa-Streator, IL ",Micropolitan Statistical Area,2,,,La Salle County,Illinois,17099
36860,,,"Ottawa-Streator, IL ",Micropolitan Statistical Area,2,,,Putnam County,Illinois,17155
36900,,,"Ottumwa, IA ",Micropolitan Statistical Area,2,,,Wapello County,Iowa,19179
36940,,,"Owatonna, MN ",Micropolitan Statistical Area,2,,,Steele County,Minnesota,27147
36980,,,"Owensboro, KY ",Metropolitan Statistical Area,1,,,Daviess County,Kentucky,21059
36980,,,"Owensboro, KY ",Metropolitan Statistical Area,1,,,Hancock County,Kentucky,21091
36980,,,"Owensboro, KY ",Metropolitan Statistical Area,1,,,McLean County,Kentucky,21149
37020,,330,"Owosso, MI ",Micropolitan Statistical Area,2,,"Lansing-East Lansing-Owosso, MI",Shiawassee County,Michigan,26155
37060,,,"Oxford, MS ",Micropolitan Statistical Area,2,,,Lafayette County,Mississippi,28071
37100,,348,"Oxnard-Thousand Oaks-Ventura, CA ",Metropolitan Statistical Area,1,,"Los Angeles-Long Beach-Riverside, CA",Ventura County,California,6111
37140,,424,"Paducah, KY-IL ",Micropolitan Statistical Area,2,,"Paducah-Mayfield, KY-IL",Massac County,Illinois,17127
37140,,424,"Paducah, KY-IL ",Micropolitan Statistical Area,2,,"Paducah-Mayfield, KY-IL",Ballard County,Kentucky,21007
37140,,424,"Paducah, KY-IL ",Micropolitan Statistical Area,2,,"Paducah-Mayfield, KY-IL",Livingston County,Kentucky,21139
37140,,424,"Paducah, KY-IL ",Micropolitan Statistical Area,2,,"Paducah-Mayfield, KY-IL",McCracken County,Kentucky,21145
37220,,332,"Pahrump, NV ",Micropolitan Statistical Area,2,,"Las Vegas-Paradise-Pahrump, NV",Nye County,Nevada,32023
37260,,,"Palatka, FL ",Micropolitan Statistical Area,2,,,Putnam County,Florida,12107
37300,,,"Palestine, TX ",Micropolitan Statistical Area,2,,,Anderson County,Texas,48001
37340,,,"Palm Bay-Melbourne-Titusville, FL ",Metropolitan Statistical Area,1,,,Brevard County,Florida,12009
37380,,214,"Palm Coast, FL ",Micropolitan Statistical Area,2,,"Deltona-Daytona Beach-Palm Coast, FL",Flagler County,Florida,12035
37420,,,"Pampa, TX ",Micropolitan Statistical Area,2,,,Gray County,Texas,48179
37420,,,"Pampa, TX ",Micropolitan Statistical Area,2,,,Roberts County,Texas,48393
37460,,,"Panama City-Lynn Haven, FL ",Metropolitan Statistical Area,1,,,Bay County,Florida,12005
37500,,,"Paragould, AR ",Micropolitan Statistical Area,2,,,Greene County,Arkansas,5055
37540,,,"Paris, TN ",Micropolitan Statistical Area,2,,,Henry County,Tennessee,47079
37580,,,"Paris, TX ",Micropolitan Statistical Area,2,,,Lamar County,Texas,48277
37620,,,"Parkersburg-Marietta, WV-OH ",Metropolitan Statistical Area,1,,,Washington County,Ohio,39167
37620,,,"Parkersburg-Marietta, WV-OH ",Metropolitan Statistical Area,1,,,Pleasants County,West Virginia,54073
37620,,,"Parkersburg-Marietta, WV-OH ",Metropolitan Statistical Area,1,,,Wirt County,West Virginia,54105
37620,,,"Parkersburg-Marietta, WV-OH ",Metropolitan Statistical Area,1,,,Wood County,West Virginia,54107
37660,,,"Parsons, KS ",Micropolitan Statistical Area,2,,,Labette County,Kansas,20099
37700,,274,"Pascagoula, MS ",Metropolitan Statistical Area,1,,"Gulfport-Biloxi-Pascagoula, MS",George County,Mississippi,28039
37700,,274,"Pascagoula, MS ",Metropolitan Statistical Area,1,,"Gulfport-Biloxi-Pascagoula, MS",Jackson County,Mississippi,28059
37740,,,"Payson, AZ ",Micropolitan Statistical Area,2,,,Gila County,Arizona,4007
37780,,,"Pecos, TX ",Micropolitan Statistical Area,2,,,Reeves County,Texas,48389
37820,,,"Pendleton-Hermiston, OR ",Micropolitan Statistical Area,2,,,Morrow County,Oregon,41049
37820,,,"Pendleton-Hermiston, OR ",Micropolitan Statistical Area,2,,,Umatilla County,Oregon,41059
37860,,,"Pensacola-Ferry Pass-Brent, FL ",Metropolitan Statistical Area,1,,,Escambia County,Florida,12033
37860,,,"Pensacola-Ferry Pass-Brent, FL ",Metropolitan Statistical Area,1,,,Santa Rosa County,Florida,12113
37900,,426,"Peoria, IL ",Metropolitan Statistical Area,1,,"Peoria-Canton, IL",Marshall County,Illinois,17123
37900,,426,"Peoria, IL ",Metropolitan Statistical Area,1,,"Peoria-Canton, IL",Peoria County,Illinois,17143
37900,,426,"Peoria, IL ",Metropolitan Statistical Area,1,,"Peoria-Canton, IL",Stark County,Illinois,17175
37900,,426,"Peoria, IL ",Metropolitan Statistical Area,1,,"Peoria-Canton, IL",Tazewell County,Illinois,17179
37900,,426,"Peoria, IL ",Metropolitan Statistical Area,1,,"Peoria-Canton, IL",Woodford County,Illinois,17203
37940,,316,"Peru, IN ",Micropolitan Statistical Area,2,,"Kokomo-Peru, IN",Miami County,Indiana,18103
37980,48864,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD ",Metropolitan Statistical Area,1,"Wilmington, DE-MD-NJ","Philadelphia-Camden-Vineland, PA-NJ-DE-MD",New Castle County,Delaware,10003
37980,48864,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD ",Metropolitan Statistical Area,1,"Wilmington, DE-MD-NJ","Philadelphia-Camden-Vineland, PA-NJ-DE-MD",Cecil County,Maryland,24015
37980,15804,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD ",Metropolitan Statistical Area,1,"Camden, NJ","Philadelphia-Camden-Vineland, PA-NJ-DE-MD",Burlington County,New Jersey,34005
37980,15804,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD ",Metropolitan Statistical Area,1,"Camden, NJ","Philadelphia-Camden-Vineland, PA-NJ-DE-MD",Camden County,New Jersey,34007
37980,15804,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD ",Metropolitan Statistical Area,1,"Camden, NJ","Philadelphia-Camden-Vineland, PA-NJ-DE-MD",Gloucester County,New Jersey,34015
37980,48864,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD ",Metropolitan Statistical Area,1,"Wilmington, DE-MD-NJ","Philadelphia-Camden-Vineland, PA-NJ-DE-MD",Salem County,New Jersey,34033
37980,37964,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD ",Metropolitan Statistical Area,1,"Philadelphia, PA","Philadelphia-Camden-Vineland, PA-NJ-DE-MD",Bucks County,Pennsylvania,42017
37980,37964,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD ",Metropolitan Statistical Area,1,"Philadelphia, PA","Philadelphia-Camden-Vineland, PA-NJ-DE-MD",Chester County,Pennsylvania,42029
37980,37964,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD ",Metropolitan Statistical Area,1,"Philadelphia, PA","Philadelphia-Camden-Vineland, PA-NJ-DE-MD",Delaware County,Pennsylvania,42045
37980,37964,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD ",Metropolitan Statistical Area,1,"Philadelphia, PA","Philadelphia-Camden-Vineland, PA-NJ-DE-MD",Montgomery County,Pennsylvania,42091
37980,37964,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD ",Metropolitan Statistical Area,1,"Philadelphia, PA","Philadelphia-Camden-Vineland, PA-NJ-DE-MD",Philadelphia County,Pennsylvania,42101
38020,,,"Phoenix Lake-Cedar Ridge, CA ",Micropolitan Statistical Area,2,,,Tuolumne County,California,6109
38060,,,"Phoenix-Mesa-Scottsdale, AZ ",Metropolitan Statistical Area,1,,,Maricopa County,Arizona,4013
38060,,,"Phoenix-Mesa-Scottsdale, AZ ",Metropolitan Statistical Area,1,,,Pinal County,Arizona,4021
38100,,,"Picayune, MS ",Micropolitan Statistical Area,2,,,Pearl River County,Mississippi,28109
38180,,,"Pierre, SD ",Micropolitan Statistical Area,2,,,Hughes County,South Dakota,46065
38180,,,"Pierre, SD ",Micropolitan Statistical Area,2,,,Stanley County,South Dakota,46117
38200,,132,"Pierre Part, LA",Micropolitan Statistical Area,2,,"Baton Rouge-Pierre Part, LA",Assumption Parish,Louisiana,22007
38220,,340,"Pine Bluff, AR ",Metropolitan Statistical Area,1,,"Little Rock-North Little Rock-Pine Bluff, AR",Cleveland County,Arkansas,5025
38220,,340,"Pine Bluff, AR ",Metropolitan Statistical Area,1,,"Little Rock-North Little Rock-Pine Bluff, AR",Jefferson County,Arkansas,5069
38220,,340,"Pine Bluff, AR ",Metropolitan Statistical Area,1,,"Little Rock-North Little Rock-Pine Bluff, AR",Lincoln County,Arkansas,5079
38260,,,"Pittsburg, KS ",Micropolitan Statistical Area,2,,,Crawford County,Kansas,20037
38300,,430,"Pittsburgh, PA ",Metropolitan Statistical Area,1,,"Pittsburgh-New Castle, PA",Allegheny County,Pennsylvania,42003
38300,,430,"Pittsburgh, PA ",Metropolitan Statistical Area,1,,"Pittsburgh-New Castle, PA",Armstrong County,Pennsylvania,42005
38300,,430,"Pittsburgh, PA ",Metropolitan Statistical Area,1,,"Pittsburgh-New Castle, PA",Beaver County,Pennsylvania,42007
38300,,430,"Pittsburgh, PA ",Metropolitan Statistical Area,1,,"Pittsburgh-New Castle, PA",Butler County,Pennsylvania,42019
38300,,430,"Pittsburgh, PA ",Metropolitan Statistical Area,1,,"Pittsburgh-New Castle, PA",Fayette County,Pennsylvania,42051
38300,,430,"Pittsburgh, PA ",Metropolitan Statistical Area,1,,"Pittsburgh-New Castle, PA",Washington County,Pennsylvania,42125
38300,,430,"Pittsburgh, PA ",Metropolitan Statistical Area,1,,"Pittsburgh-New Castle, PA",Westmoreland County,Pennsylvania,42129
38340,,,"Pittsfield, MA ",Metropolitan Statistical Area,1,,,Berkshire County,Massachusetts,25003
38380,,,"Plainview, TX ",Micropolitan Statistical Area,2,,,Hale County,Texas,48189
38420,,,"Platteville, WI ",Micropolitan Statistical Area,2,,,Grant County,Wisconsin,55043
38460,,,"Plattsburgh, NY ",Micropolitan Statistical Area,2,,,Clinton County,New York,36019
38500,,,"Plymouth, IN ",Micropolitan Statistical Area,2,,,Marshall County,Indiana,18099
38540,,,"Pocatello, ID ",Metropolitan Statistical Area,1,,,Bannock County,Idaho,16005
